customer_id,Crisis,Pre-Crisis,Recovery,city,acquisition_channel,segment
CUST069564,0,2,0,Mumbai,Paid,Lost
CUST069567,0,1,0,Bengaluru,Referral,Lost
CUST069569,0,1,0,Bengaluru,Organic,Lost
CUST069570,1,0,0,,,Other
CUST069571,0,1,0,Pune,Organic,Lost
CUST069574,0,1,1,Bengaluru,Organic,Recovered
CUST069578,0,1,0,,,Lost
CUST069579,0,1,0,Bengaluru,Paid,Lost
CUST069580,0,1,1,Bengaluru,Organic,Recovered
CUST069582,0,0,1,Chennai,Social,New
CUST069585,0,0,1,Mumbai,Organic,New
CUST069589,0,1,0,Bengaluru,Organic,Lost
CUST069593,0,1,0,Ahmedabad,Organic,Lost
CUST069594,0,1,0,Delhi,Organic,Lost
CUST069596,0,1,0,Bengaluru,Paid,Lost
CUST069598,0,2,0,Delhi,Organic,Lost
CUST069599,1,0,0,Mumbai,Organic,Other
CUST069600,0,1,0,Mumbai,Organic,Lost
CUST069601,0,1,0,Ahmedabad,Paid,Lost
CUST069602,0,1,0,Bengaluru,Social,Lost
CUST069603,0,2,1,Pune,Referral,Recovered
CUST069604,0,0,1,Bengaluru,Paid,New
CUST069606,0,1,0,Bengaluru,Organic,Lost
CUST069607,0,1,0,Bengaluru,Organic,Lost
CUST069609,0,1,0,Hyderabad,Paid,Lost
CUST069611,0,0,1,Bengaluru,Paid,New
CUST069613,0,1,0,Mumbai,Social,Lost
CUST069614,0,1,0,Delhi,Paid,Lost
CUST069617,0,1,0,,,Lost
CUST069620,0,1,0,Bengaluru,Paid,Lost
CUST069621,0,0,1,Bengaluru,Paid,New
CUST069622,0,1,0,Bengaluru,Organic,Lost
CUST069624,1,0,0,Bengaluru,Paid,Other
CUST069626,0,0,1,Hyderabad,Organic,New
CUST069628,0,0,1,Bengaluru,Social,New
CUST069630,0,1,0,Delhi,Organic,Lost
CUST069632,0,1,0,Kolkata,Organic,Lost
CUST069633,0,1,0,Mumbai,Social,Lost
CUST069639,0,1,0,Bengaluru,Organic,Lost
CUST069641,0,1,0,Pune,Organic,Lost
CUST069642,0,1,0,Hyderabad,Organic,Lost
CUST069645,0,1,0,Bengaluru,Organic,Lost
CUST069646,1,0,0,Mumbai,Social,Other
CUST069649,0,1,0,Ahmedabad,Organic,Lost
CUST069652,0,2,0,Mumbai,Paid,Lost
CUST069657,0,3,0,Hyderabad,Referral,Lost
CUST069661,0,2,0,Bengaluru,Organic,Lost
CUST069663,0,1,1,Bengaluru,Referral,Recovered
CUST069664,0,1,0,Bengaluru,Paid,Lost
CUST069665,0,1,0,Bengaluru,Paid,Lost
CUST069666,0,1,0,Mumbai,Referral,Lost
CUST069668,0,4,1,Delhi,Organic,Recovered
CUST069669,0,1,0,,,Lost
CUST069673,0,1,0,Pune,Organic,Lost
CUST069674,1,1,0,Ahmedabad,Referral,Lost
CUST069675,0,1,0,Chennai,Paid,Lost
CUST069676,0,0,1,Mumbai,Paid,New
CUST069677,0,2,0,Pune,Organic,Lost
CUST069678,1,0,0,Bengaluru,Social,Other
CUST069679,0,1,0,Delhi,Social,Lost
CUST069680,0,2,0,Bengaluru,Social,Lost
CUST069681,0,1,0,Hyderabad,Paid,Lost
CUST069684,0,1,0,Bengaluru,Paid,Lost
CUST069686,0,3,0,Mumbai,Organic,Lost
CUST069687,0,2,0,Delhi,Organic,Lost
CUST069688,0,1,0,Bengaluru,Paid,Lost
CUST069692,0,1,0,Bengaluru,Organic,Lost
CUST069693,0,1,0,Delhi,Organic,Lost
CUST069694,0,1,0,Kolkata,Organic,Lost
CUST069695,0,0,1,Ahmedabad,Paid,New
CUST069698,0,1,0,Pune,Organic,Lost
CUST069699,0,1,0,Bengaluru,Organic,Lost
CUST069701,0,2,0,Kolkata,Social,Lost
CUST069703,0,1,0,Bengaluru,Organic,Lost
CUST069707,0,1,0,Mumbai,Social,Lost
CUST069710,0,1,0,Bengaluru,Organic,Lost
CUST069712,0,0,1,,,New
CUST069714,0,0,1,Bengaluru,Organic,New
CUST069716,0,1,0,Bengaluru,Organic,Lost
CUST069721,0,2,1,Bengaluru,Paid,Recovered
CUST069722,0,1,0,Chennai,Referral,Lost
CUST069724,0,2,0,Delhi,Organic,Lost
CUST069725,0,1,0,Hyderabad,Organic,Lost
CUST069726,0,2,0,Mumbai,Organic,Lost
CUST069727,0,1,0,Hyderabad,Referral,Lost
CUST069731,0,1,0,,,Lost
CUST069732,0,2,0,Bengaluru,Referral,Lost
CUST069737,0,1,0,Mumbai,Organic,Lost
CUST069739,0,1,1,Bengaluru,Organic,Recovered
CUST069740,0,1,0,Mumbai,Referral,Lost
CUST069741,0,2,0,Bengaluru,Organic,Lost
CUST069742,0,2,0,Pune,Referral,Lost
CUST069746,0,4,0,Bengaluru,Social,Lost
CUST069747,0,1,0,Bengaluru,Paid,Lost
CUST069748,0,0,1,Chennai,Referral,New
CUST069750,0,1,0,Mumbai,Social,Lost
CUST069751,0,1,0,Ahmedabad,Paid,Lost
CUST069752,0,2,0,Mumbai,Paid,Lost
CUST069754,0,1,0,Chennai,Referral,Lost
CUST069757,0,1,0,Bengaluru,Organic,Lost
CUST069758,0,1,0,Mumbai,Organic,Lost
CUST069760,0,1,0,Delhi,Organic,Lost
CUST069762,0,1,0,Bengaluru,Paid,Lost
CUST069763,0,1,0,Delhi,Referral,Lost
CUST069764,0,1,1,Chennai,Organic,Recovered
CUST069765,0,1,0,Bengaluru,Paid,Lost
CUST069766,1,0,0,Hyderabad,Paid,Other
CUST069767,1,0,1,Delhi,Paid,New
CUST069770,0,1,0,Chennai,Referral,Lost
CUST069773,1,0,0,Bengaluru,Organic,Other
CUST069774,0,1,0,Hyderabad,Referral,Lost
CUST069779,0,1,0,Delhi,Social,Lost
CUST069780,0,0,1,Bengaluru,Organic,New
CUST069781,0,1,0,Mumbai,Organic,Lost
CUST069787,1,0,0,Delhi,Organic,Other
CUST069788,0,1,0,Hyderabad,Referral,Lost
CUST069789,0,1,0,Bengaluru,Organic,Lost
CUST069792,0,2,0,Mumbai,Paid,Lost
CUST069793,0,1,0,Mumbai,Paid,Lost
CUST069796,0,1,0,Pune,Organic,Lost
CUST069798,0,1,0,Ahmedabad,Organic,Lost
CUST069799,0,1,0,Hyderabad,Referral,Lost
CUST069800,0,1,0,Bengaluru,Organic,Lost
CUST069801,0,0,1,Kolkata,Referral,New
CUST069805,0,0,1,Delhi,Paid,New
CUST069807,0,2,0,Bengaluru,Organic,Lost
CUST069808,0,1,0,Bengaluru,Organic,Lost
CUST069809,0,1,0,Hyderabad,Organic,Lost
CUST069811,0,1,1,Bengaluru,Organic,Recovered
CUST069813,0,1,0,Bengaluru,Referral,Lost
CUST069814,0,0,1,Ahmedabad,Organic,New
CUST069815,0,0,1,Bengaluru,Organic,New
CUST069816,0,1,0,Delhi,Organic,Lost
CUST069818,0,0,1,Chennai,Paid,New
CUST069819,0,1,0,Bengaluru,Organic,Lost
CUST069823,1,0,0,Chennai,Organic,Other
CUST069826,0,1,0,Pune,Paid,Lost
CUST069828,0,2,0,Mumbai,Referral,Lost
CUST069829,0,1,0,Kolkata,Organic,Lost
CUST069835,0,1,0,Mumbai,Paid,Lost
CUST069836,0,1,0,Bengaluru,Social,Lost
CUST069840,0,1,0,Ahmedabad,Organic,Lost
CUST069841,0,1,0,Bengaluru,Organic,Lost
CUST069842,0,1,0,Bengaluru,Paid,Lost
CUST069843,0,0,1,Kolkata,Organic,New
CUST069844,1,0,0,,,Other
CUST069845,0,1,0,Kolkata,Organic,Lost
CUST069847,0,1,0,Chennai,Organic,Lost
CUST069848,0,0,1,Bengaluru,Paid,New
CUST069850,1,1,1,Kolkata,Organic,Recovered
CUST069851,0,0,1,Pune,Organic,New
CUST069852,0,1,0,Hyderabad,Referral,Lost
CUST069856,0,1,0,Delhi,Organic,Lost
CUST069859,0,1,0,Delhi,Organic,Lost
CUST069860,0,3,0,Chennai,Organic,Lost
CUST069863,0,0,1,Mumbai,Paid,New
CUST069864,0,1,0,Delhi,Paid,Lost
CUST069867,0,1,0,Hyderabad,Paid,Lost
CUST069871,0,1,0,,,Lost
CUST069872,0,2,0,Mumbai,Organic,Lost
CUST069874,0,1,0,Bengaluru,Paid,Lost
CUST069875,1,0,0,Mumbai,Paid,Other
CUST069877,0,1,0,Delhi,Organic,Lost
CUST069878,0,1,0,Delhi,Organic,Lost
CUST069882,0,1,0,Pune,Paid,Lost
CUST069885,0,1,0,Mumbai,Organic,Lost
CUST069888,0,1,0,Mumbai,Paid,Lost
CUST069890,0,1,0,Bengaluru,Organic,Lost
CUST069891,0,1,0,Pune,Organic,Lost
CUST069892,1,2,0,Chennai,Organic,Lost
CUST069895,0,2,0,Pune,Organic,Lost
CUST069898,0,1,0,Mumbai,Organic,Lost
CUST069900,0,2,0,Bengaluru,Referral,Lost
CUST069901,0,1,1,Hyderabad,Organic,Recovered
CUST069904,0,0,1,Mumbai,Paid,New
CUST069906,0,1,0,Mumbai,Paid,Lost
CUST069907,0,2,1,Delhi,Organic,Recovered
CUST069910,0,0,1,Delhi,Paid,New
CUST069913,0,1,0,Bengaluru,Organic,Lost
CUST069915,0,2,0,Delhi,Organic,Lost
CUST069916,0,1,0,Kolkata,Organic,Lost
CUST069917,0,1,0,Hyderabad,Organic,Lost
CUST069919,0,1,0,Bengaluru,Organic,Lost
CUST069921,0,0,2,Hyderabad,Social,New
CUST069923,0,0,1,Chennai,Organic,New
CUST069924,0,3,0,Chennai,Referral,Lost
CUST069926,0,1,0,Kolkata,Paid,Lost
CUST069927,1,0,0,Delhi,Organic,Other
CUST069928,0,2,0,Bengaluru,Paid,Lost
CUST069932,0,0,1,Chennai,Organic,New
CUST069933,0,0,2,Hyderabad,Paid,New
CUST069934,1,0,1,Mumbai,Organic,New
CUST069937,0,1,0,Hyderabad,Organic,Lost
CUST069941,0,0,1,Hyderabad,Social,New
CUST069942,0,1,0,Pune,Social,Lost
CUST069944,0,2,0,Mumbai,Organic,Lost
CUST069949,0,1,0,Mumbai,Organic,Lost
CUST069953,0,1,0,Mumbai,Referral,Lost
CUST069954,0,1,0,Chennai,Organic,Lost
CUST069955,0,0,1,Chennai,Paid,New
CUST069956,0,5,0,Bengaluru,Social,Lost
CUST069957,0,1,0,Hyderabad,Organic,Lost
CUST069959,0,1,0,Pune,Paid,Lost
CUST069960,0,1,0,Mumbai,Paid,Lost
CUST069964,0,1,0,Bengaluru,Organic,Lost
CUST069966,0,0,1,Ahmedabad,Paid,New
CUST069969,0,1,1,Mumbai,Referral,Recovered
CUST069970,0,2,0,Bengaluru,Social,Lost
CUST069972,0,4,0,Hyderabad,Paid,Lost
CUST069973,0,1,0,Bengaluru,Paid,Lost
CUST069974,0,0,1,,,New
CUST069976,0,1,0,Kolkata,Paid,Lost
CUST069978,0,1,0,Mumbai,Referral,Lost
CUST069979,0,1,1,Kolkata,Social,Recovered
CUST069981,0,1,0,Chennai,Paid,Lost
CUST069983,0,1,0,Bengaluru,Organic,Lost
CUST069985,0,0,1,Bengaluru,Paid,New
CUST069986,0,1,0,Bengaluru,Referral,Lost
CUST069990,0,1,0,Hyderabad,Referral,Lost
CUST069991,0,2,1,Delhi,Referral,Recovered
CUST069992,0,1,0,Kolkata,Organic,Lost
CUST069995,0,2,0,Mumbai,Paid,Lost
CUST070001,1,1,0,Bengaluru,Organic,Lost
CUST070002,0,1,0,Bengaluru,Paid,Lost
CUST070003,0,2,0,Delhi,Organic,Lost
CUST070004,1,1,0,Delhi,Social,Lost
CUST070007,0,2,0,Pune,Referral,Lost
CUST070008,0,1,0,Chennai,Organic,Lost
CUST070009,0,1,0,Delhi,Organic,Lost
CUST070011,0,1,1,Bengaluru,Organic,Recovered
CUST070012,0,1,0,Ahmedabad,Paid,Lost
CUST070013,1,1,0,Mumbai,Paid,Lost
CUST070016,0,2,0,Hyderabad,Paid,Lost
CUST070022,0,0,1,Bengaluru,Organic,New
CUST070024,0,2,0,Mumbai,Organic,Lost
CUST070032,0,1,0,Delhi,Paid,Lost
CUST070033,0,2,0,Mumbai,Organic,Lost
CUST070034,1,0,0,Bengaluru,Paid,Other
CUST070035,0,1,0,Delhi,Organic,Lost
CUST070038,0,1,0,Mumbai,Organic,Lost
CUST070039,0,2,1,Bengaluru,Organic,Recovered
CUST070041,0,1,0,Chennai,Organic,Lost
CUST070046,0,2,0,Hyderabad,Referral,Lost
CUST070048,0,1,0,Mumbai,Referral,Lost
CUST070049,0,1,1,Bengaluru,Organic,Recovered
CUST070052,0,0,1,Bengaluru,Paid,New
CUST070053,0,2,0,Bengaluru,Organic,Lost
CUST070054,0,1,0,Ahmedabad,Paid,Lost
CUST070056,0,1,0,Delhi,Organic,Lost
CUST070057,0,1,0,,,Lost
CUST070058,0,2,0,Pune,Paid,Lost
CUST070059,1,2,0,Bengaluru,Paid,Lost
CUST070060,0,1,0,Delhi,Paid,Lost
CUST070061,0,1,0,Delhi,Organic,Lost
CUST070065,0,1,0,Bengaluru,Organic,Lost
CUST070066,0,1,0,Bengaluru,Organic,Lost
CUST070070,0,1,0,Mumbai,Social,Lost
CUST070073,0,1,0,Delhi,Referral,Lost
CUST070074,0,0,1,Bengaluru,Paid,New
CUST070075,0,0,1,Bengaluru,Organic,New
CUST070080,0,1,0,Kolkata,Referral,Lost
CUST070081,0,1,0,Pune,Referral,Lost
CUST070082,0,0,1,Delhi,Organic,New
CUST070083,0,1,0,Kolkata,Organic,Lost
CUST070086,0,1,0,Hyderabad,Organic,Lost
CUST070087,0,1,0,Delhi,Organic,Lost
CUST070088,0,2,0,Bengaluru,Organic,Lost
CUST070089,0,2,0,Chennai,Organic,Lost
CUST070093,0,2,0,Delhi,Referral,Lost
CUST070097,0,2,0,Ahmedabad,Referral,Lost
CUST070098,0,1,0,Mumbai,Organic,Lost
CUST070099,0,1,1,Bengaluru,Social,Recovered
CUST070103,1,0,0,Bengaluru,Social,Other
CUST070106,1,1,0,Chennai,Paid,Lost
CUST070107,0,0,1,Bengaluru,Social,New
CUST070108,0,1,0,Bengaluru,Organic,Lost
CUST070109,0,0,1,Delhi,Paid,New
CUST070110,0,1,0,Ahmedabad,Social,Lost
CUST070111,1,0,0,Mumbai,Organic,Other
CUST070112,0,2,0,Pune,Organic,Lost
CUST070114,0,2,0,Delhi,Organic,Lost
CUST070117,1,0,0,Bengaluru,Organic,Other
CUST070118,1,1,0,Bengaluru,Referral,Lost
CUST070120,0,0,1,Bengaluru,Social,New
CUST070121,0,1,0,Delhi,Referral,Lost
CUST070124,0,1,1,Bengaluru,Paid,Recovered
CUST070125,0,1,0,Bengaluru,Paid,Lost
CUST070132,0,1,0,Chennai,Organic,Lost
CUST070134,0,2,0,Ahmedabad,Referral,Lost
CUST070135,0,1,1,Hyderabad,Organic,Recovered
CUST070136,0,1,2,Chennai,Paid,Recovered
CUST070137,0,2,0,Bengaluru,Paid,Lost
CUST070139,0,1,0,Chennai,Organic,Lost
CUST070141,0,3,0,Pune,Organic,Lost
CUST070142,0,1,0,Delhi,Paid,Lost
CUST070143,0,1,0,Delhi,Paid,Lost
CUST070145,0,1,0,Mumbai,Referral,Lost
CUST070147,0,2,0,Bengaluru,Social,Lost
CUST070149,0,1,0,Kolkata,Organic,Lost
CUST070150,0,1,0,Mumbai,Paid,Lost
CUST070151,0,0,1,Pune,Organic,New
CUST070153,0,0,1,Mumbai,Organic,New
CUST070154,0,1,0,Ahmedabad,Organic,Lost
CUST070155,0,2,1,Kolkata,Organic,Recovered
CUST070157,0,2,0,Bengaluru,Organic,Lost
CUST070158,0,0,1,Mumbai,Social,New
CUST070162,1,1,0,Bengaluru,Organic,Lost
CUST070172,0,1,0,Hyderabad,Paid,Lost
CUST070173,0,0,1,Hyderabad,Organic,New
CUST070175,0,1,0,Ahmedabad,Organic,Lost
CUST070176,0,1,1,Mumbai,Organic,Recovered
CUST070178,0,1,1,Delhi,Organic,Recovered
CUST070180,1,0,0,Bengaluru,Social,Other
CUST070181,0,0,1,Chennai,Social,New
CUST070182,0,1,0,Chennai,Paid,Lost
CUST070183,1,0,0,Mumbai,Organic,Other
CUST070185,0,2,0,Bengaluru,Organic,Lost
CUST070188,0,2,0,Mumbai,Organic,Lost
CUST070189,0,1,0,Mumbai,Organic,Lost
CUST070191,0,2,1,Mumbai,Organic,Recovered
CUST070192,0,2,1,Delhi,Organic,Recovered
CUST070199,0,0,1,Kolkata,Paid,New
CUST070202,0,1,1,Bengaluru,Referral,Recovered
CUST070207,0,0,1,Bengaluru,Paid,New
CUST070210,1,0,0,,,Other
CUST070211,0,1,0,Pune,Paid,Lost
CUST070212,0,1,0,Hyderabad,Referral,Lost
CUST070214,0,1,0,Mumbai,Referral,Lost
CUST070217,0,0,1,Chennai,Paid,New
CUST070218,0,3,0,Bengaluru,Paid,Lost
CUST070219,0,0,1,Kolkata,Referral,New
CUST070221,0,2,0,Hyderabad,Organic,Lost
CUST070222,0,2,0,Ahmedabad,Organic,Lost
CUST070223,0,2,1,Bengaluru,Organic,Recovered
CUST070230,0,0,1,Delhi,Organic,New
CUST070232,0,1,0,Bengaluru,Referral,Lost
CUST070234,0,1,0,Delhi,Social,Lost
CUST070235,0,1,0,Mumbai,Paid,Lost
CUST070244,0,1,0,Bengaluru,Paid,Lost
CUST070246,1,0,0,,,Other
CUST070247,0,0,1,Ahmedabad,Social,New
CUST070248,0,0,1,Hyderabad,Organic,New
CUST070250,0,1,0,Chennai,Organic,Lost
CUST070252,0,0,1,Hyderabad,Organic,New
CUST070253,0,1,0,Mumbai,Organic,Lost
CUST070257,0,1,0,Delhi,Organic,Lost
CUST070258,0,0,1,Pune,Paid,New
CUST070260,0,1,0,Bengaluru,Paid,Lost
CUST070264,0,1,0,Ahmedabad,Social,Lost
CUST070265,0,1,0,Bengaluru,Referral,Lost
CUST070266,0,0,1,Hyderabad,Paid,New
CUST070269,0,0,1,Bengaluru,Organic,New
CUST070271,0,1,1,Bengaluru,Organic,Recovered
CUST070273,0,1,0,Delhi,Organic,Lost
CUST070278,0,3,1,Delhi,Referral,Recovered
CUST070279,0,1,0,Mumbai,Organic,Lost
CUST070281,0,1,1,Mumbai,Organic,Recovered
CUST070282,0,2,0,Mumbai,Referral,Lost
CUST070283,0,1,0,Mumbai,Referral,Lost
CUST070284,0,1,0,Bengaluru,Paid,Lost
CUST070286,0,3,0,Mumbai,Organic,Lost
CUST070287,0,0,1,Delhi,Paid,New
CUST070288,0,1,0,Bengaluru,Referral,Lost
CUST070291,0,1,0,Mumbai,Organic,Lost
CUST070293,1,0,0,Mumbai,Referral,Other
CUST070297,0,1,0,Kolkata,Organic,Lost
CUST070298,0,0,1,Bengaluru,Paid,New
CUST070299,0,1,0,Delhi,Paid,Lost
CUST070303,0,1,0,Hyderabad,Paid,Lost
CUST070304,0,1,0,Pune,Organic,Lost
CUST070305,0,2,1,Mumbai,Organic,Recovered
CUST070306,0,1,0,Pune,Organic,Lost
CUST070307,0,2,0,Hyderabad,Organic,Lost
CUST070308,0,1,0,Hyderabad,Organic,Lost
CUST070310,0,1,0,Ahmedabad,Organic,Lost
CUST070311,0,1,1,Delhi,Organic,Recovered
CUST070313,0,1,1,Bengaluru,Organic,Recovered
CUST070316,0,0,1,Bengaluru,Paid,New
CUST070317,0,1,0,Mumbai,Social,Lost
CUST070319,0,1,0,Bengaluru,Organic,Lost
CUST070321,0,1,0,Hyderabad,Referral,Lost
CUST070323,1,1,0,Bengaluru,Organic,Lost
CUST070324,0,2,0,Hyderabad,Organic,Lost
CUST070327,0,1,0,Bengaluru,Referral,Lost
CUST070329,0,1,0,Kolkata,Referral,Lost
CUST070330,0,1,0,Kolkata,Organic,Lost
CUST070332,0,1,0,Bengaluru,Paid,Lost
CUST070333,0,1,0,Mumbai,Paid,Lost
CUST070337,0,1,0,Pune,Organic,Lost
CUST070340,0,1,0,Bengaluru,Referral,Lost
CUST070341,0,1,1,Mumbai,Organic,Recovered
CUST070342,0,2,0,Kolkata,Paid,Lost
CUST070343,0,1,0,,,Lost
CUST070346,0,2,0,Hyderabad,Organic,Lost
CUST070347,0,1,1,Mumbai,Organic,Recovered
CUST070349,0,1,0,Chennai,Organic,Lost
CUST070351,0,2,0,Delhi,Organic,Lost
CUST070352,1,0,0,Kolkata,Paid,Other
CUST070355,0,1,0,Mumbai,Organic,Lost
CUST070359,0,1,0,Bengaluru,Organic,Lost
CUST070361,0,1,0,Bengaluru,Organic,Lost
CUST070362,1,0,0,Pune,Social,Other
CUST070363,0,1,0,Delhi,Organic,Lost
CUST070366,0,1,0,Bengaluru,Organic,Lost
CUST070367,0,1,2,Bengaluru,Referral,Recovered
CUST070368,0,1,1,Pune,Organic,Recovered
CUST070369,0,2,0,Hyderabad,Referral,Lost
CUST070373,0,3,0,Chennai,Referral,Lost
CUST070374,0,1,1,Bengaluru,Organic,Recovered
CUST070377,0,1,0,,,Lost
CUST070379,0,0,1,Ahmedabad,Paid,New
CUST070380,0,1,1,Kolkata,Referral,Recovered
CUST070381,1,0,0,Kolkata,Paid,Other
CUST070383,0,0,1,Hyderabad,Referral,New
CUST070384,1,1,0,Kolkata,Organic,Lost
CUST070385,0,2,0,Hyderabad,Organic,Lost
CUST070389,0,1,0,Delhi,Social,Lost
CUST070390,0,2,0,Kolkata,Social,Lost
CUST070391,0,2,1,Kolkata,Organic,Recovered
CUST070395,0,1,1,Mumbai,Organic,Recovered
CUST070397,1,0,1,Bengaluru,Organic,New
CUST070399,0,2,0,Mumbai,Paid,Lost
CUST070402,1,0,0,Kolkata,Social,Other
CUST070403,0,1,0,Bengaluru,Organic,Lost
CUST070404,0,1,0,Mumbai,Referral,Lost
CUST070405,0,2,0,Chennai,Paid,Lost
CUST070406,0,2,1,Ahmedabad,Organic,Recovered
CUST070408,0,1,0,Chennai,Referral,Lost
CUST070409,0,2,0,Chennai,Paid,Lost
CUST070410,0,1,0,Bengaluru,Referral,Lost
CUST070411,0,1,0,Pune,Organic,Lost
CUST070412,0,0,1,Bengaluru,Organic,New
CUST070414,0,1,0,Mumbai,Organic,Lost
CUST070416,0,1,0,Delhi,Paid,Lost
CUST070418,0,1,0,Bengaluru,Social,Lost
CUST070419,0,1,0,Bengaluru,Paid,Lost
CUST070420,0,1,0,Chennai,Organic,Lost
CUST070421,0,1,0,Hyderabad,Organic,Lost
CUST070422,0,2,0,Bengaluru,Organic,Lost
CUST070425,0,1,0,Chennai,Organic,Lost
CUST070427,0,1,0,Pune,Referral,Lost
CUST070428,0,1,0,Bengaluru,Paid,Lost
CUST070429,0,0,2,Bengaluru,Paid,New
CUST070432,0,0,1,Bengaluru,Social,New
CUST070433,0,1,0,Delhi,Paid,Lost
CUST070434,1,1,0,Bengaluru,Referral,Lost
CUST070435,0,1,0,Mumbai,Paid,Lost
CUST070441,0,4,0,Chennai,Social,Lost
CUST070442,0,0,1,Chennai,Organic,New
CUST070443,0,2,0,Kolkata,Social,Lost
CUST070445,0,1,0,Hyderabad,Organic,Lost
CUST070447,0,1,0,Hyderabad,Paid,Lost
CUST070448,0,2,0,Mumbai,Paid,Lost
CUST070450,0,2,0,Chennai,Referral,Lost
CUST070453,0,2,0,Hyderabad,Referral,Lost
CUST070457,0,0,1,Kolkata,Paid,New
CUST070459,0,1,0,Delhi,Organic,Lost
CUST070461,0,1,1,Bengaluru,Organic,Recovered
CUST070462,0,1,0,Kolkata,Referral,Lost
CUST070463,0,2,0,Chennai,Organic,Lost
CUST070464,1,1,0,Pune,Organic,Lost
CUST070465,0,1,0,Delhi,Organic,Lost
CUST070466,0,1,0,Delhi,Paid,Lost
CUST070467,0,2,0,Delhi,Organic,Lost
CUST070468,0,1,0,Delhi,Paid,Lost
CUST070471,0,0,1,Mumbai,Organic,New
CUST070474,1,0,2,Kolkata,Social,New
CUST070476,0,1,0,Bengaluru,Organic,Lost
CUST070477,0,2,0,Chennai,Organic,Lost
CUST070478,0,0,2,Bengaluru,Paid,New
CUST070479,0,1,0,Hyderabad,Organic,Lost
CUST070481,0,1,0,,,Lost
CUST070482,0,2,0,Bengaluru,Paid,Lost
CUST070483,0,2,0,Ahmedabad,Organic,Lost
CUST070484,0,0,1,,,New
CUST070485,0,0,1,Bengaluru,Paid,New
CUST070486,0,1,0,Bengaluru,Referral,Lost
CUST070487,0,1,0,Bengaluru,Paid,Lost
CUST070490,0,1,0,Delhi,Social,Lost
CUST070491,0,1,0,,,Lost
CUST070492,0,1,0,Chennai,Organic,Lost
CUST070495,0,1,1,Mumbai,Organic,Recovered
CUST070496,0,0,1,Pune,Paid,New
CUST070497,0,0,1,Bengaluru,Organic,New
CUST070498,0,1,0,Delhi,Social,Lost
CUST070500,0,1,0,Chennai,Organic,Lost
CUST070501,0,0,1,Chennai,Social,New
CUST070505,0,1,0,Bengaluru,Referral,Lost
CUST070507,0,3,0,Delhi,Organic,Lost
CUST070508,0,1,1,Delhi,Social,Recovered
CUST070510,0,1,0,Pune,Organic,Lost
CUST070512,0,1,0,Hyderabad,Organic,Lost
CUST070515,0,2,0,Bengaluru,Organic,Lost
CUST070516,0,1,0,,,Lost
CUST070519,0,2,1,Delhi,Organic,Recovered
CUST070520,0,0,1,Chennai,Referral,New
CUST070524,0,3,1,Delhi,Organic,Recovered
CUST070525,0,3,0,Pune,Paid,Lost
CUST070528,0,0,2,Mumbai,Paid,New
CUST070529,0,0,1,,,New
CUST070530,0,2,0,Mumbai,Organic,Lost
CUST070531,0,1,0,Mumbai,Social,Lost
CUST070535,0,2,0,Chennai,Organic,Lost
CUST070539,0,1,0,Kolkata,Referral,Lost
CUST070540,0,1,0,Delhi,Organic,Lost
CUST070541,0,1,0,Kolkata,Paid,Lost
CUST070546,0,1,0,Chennai,Paid,Lost
CUST070547,0,0,1,Bengaluru,Referral,New
CUST070548,0,1,0,Hyderabad,Referral,Lost
CUST070551,0,0,1,Ahmedabad,Referral,New
CUST070552,1,0,0,Mumbai,Paid,Other
CUST070553,0,1,0,Bengaluru,Referral,Lost
CUST070555,0,1,0,Mumbai,Paid,Lost
CUST070557,0,2,0,Chennai,Organic,Lost
CUST070558,1,0,0,Mumbai,Referral,Other
CUST070560,1,2,0,Kolkata,Paid,Lost
CUST070562,0,1,0,Ahmedabad,Paid,Lost
CUST070564,0,1,0,,,Lost
CUST070565,1,0,0,Mumbai,Referral,Other
CUST070567,0,1,0,Pune,Organic,Lost
CUST070575,1,0,0,Kolkata,Paid,Other
CUST070576,0,2,0,Pune,Organic,Lost
CUST070577,0,2,0,Bengaluru,Organic,Lost
CUST070580,0,1,0,Mumbai,Organic,Lost
CUST070581,0,1,1,Delhi,Paid,Recovered
CUST070585,0,0,1,Bengaluru,Paid,New
CUST070586,0,1,0,Bengaluru,Organic,Lost
CUST070587,0,1,0,Mumbai,Referral,Lost
CUST070588,0,1,0,Bengaluru,Organic,Lost
CUST070590,0,1,0,Mumbai,Organic,Lost
CUST070592,0,1,0,Chennai,Referral,Lost
CUST070599,1,2,0,Kolkata,Paid,Lost
CUST070600,0,1,0,Pune,Organic,Lost
CUST070601,0,0,1,Pune,Organic,New
CUST070604,0,1,0,Bengaluru,Organic,Lost
CUST070605,0,1,0,Kolkata,Social,Lost
CUST070608,0,1,0,Pune,Organic,Lost
CUST070609,0,0,1,Hyderabad,Paid,New
CUST070611,0,1,0,Mumbai,Paid,Lost
CUST070612,0,1,0,Bengaluru,Organic,Lost
CUST070614,0,0,1,Delhi,Paid,New
CUST070616,0,4,0,Mumbai,Organic,Lost
CUST070617,0,1,0,Ahmedabad,Organic,Lost
CUST070618,0,2,0,Mumbai,Paid,Lost
CUST070620,0,0,1,Bengaluru,Paid,New
CUST070621,0,1,0,Chennai,Paid,Lost
CUST070622,0,2,0,Mumbai,Organic,Lost
CUST070624,0,1,0,Delhi,Paid,Lost
